"Date","Source","Site ID","POC","Daily Mean PM10 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"08/11/2013","AQS","190130009","1","25","ug/m3 SC","23","Water Tower","1","100.0000","81102","PM10 Total 0-10um STP","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.5015430009398","-92.316017"
"08/14/2013","AQS","190130009","1","22","ug/m3 SC","20","Water Tower","1","100.0000","81102","PM10 Total 0-10um STP","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.5015430009398","-92.316017"
"08/17/2013","AQS","190130009","1","31","ug/m3 SC","29","Water Tower","1","100.0000","81102","PM10 Total 0-10um STP","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.5015430009398","-92.316017"
"08/20/2013","AQS","190130009","1","43","ug/m3 SC","40","Water Tower","1","100.0000","81102","PM10 Total 0-10um STP","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.5015430009398","-92.316017"
"08/23/2013","AQS","190130009","1","19","ug/m3 SC","18","Water Tower","1","100.0000","81102","PM10 Total 0-10um STP","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.5015430009398","-92.316017"
"08/26/2013","AQS","190130009","1","40","ug/m3 SC","37","Water Tower","1","100.0000","81102","PM10 Total 0-10um STP","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.5015430009398","-92.316017"
"08/29/2013","AQS","190130009","1","41","ug/m3 SC","38","Water Tower","1","100.0000","81102","PM10 Total 0-10um STP","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.5015430009398","-92.316017"
"09/01/2013","AQS","190130009","1","23","ug/m3 SC","21","Water Tower","1","100.0000","81102","PM10 Total 0-10um STP","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.5015430009398","-92.316017"
"09/04/2013","AQS","190130009","1","58","ug/m3 SC","52","Water Tower","1","100.0000","81102","PM10 Total 0-10um STP","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.5015430009398","-92.316017"
"09/07/2013","AQS","190130009","1","48","ug/m3 SC","44","Water Tower","1","100.0000","81102","PM10 Total 0-10um STP","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.5015430009398","-92.316017"
"09/10/2013","AQS","190130009","1","56","ug/m3 SC","51","Water Tower","1","100.0000","81102","PM10 Total 0-10um STP","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.5015430009398","-92.316017"
"09/13/2013","AQS","190130009","1","20","ug/m3 SC","19","Water Tower","1","100.0000","81102","PM10 Total 0-10um STP","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.5015430009398","-92.316017"
"09/16/2013","AQS","190130009","1","8","ug/m3 SC","7","Water Tower","1","100.0000","81102","PM10 Total 0-10um STP","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.5015430009398","-92.316017"
"09/19/2013","AQS","190130009","1","23","ug/m3 SC","21","Water Tower","1","100.0000","81102","PM10 Total 0-10um STP","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.5015430009398","-92.316017"
"09/22/2013","AQS","190130009","1","15","ug/m3 SC","14","Water Tower","1","100.0000","81102","PM10 Total 0-10um STP","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.5015430009398","-92.316017"
"09/25/2013","AQS","190130009","1","30","ug/m3 SC","28","Water Tower","1","100.0000","81102","PM10 Total 0-10um STP","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.5015430009398","-92.316017"
"09/28/2013","AQS","190130009","1","17","ug/m3 SC","16","Water Tower","1","100.0000","81102","PM10 Total 0-10um STP","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.5015430009398","-92.316017"
"10/01/2013","AQS","190130009","1","23","ug/m3 SC","21","Water Tower","1","100.0000","81102","PM10 Total 0-10um STP","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.5015430009398","-92.316017"
"10/04/2013","AQS","190130009","1","11","ug/m3 SC","10","Water Tower","1","100.0000","81102","PM10 Total 0-10um STP","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.5015430009398","-92.316017"
"10/07/2013","AQS","190130009","1","19","ug/m3 SC","18","Water Tower","1","100.0000","81102","PM10 Total 0-10um STP","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.5015430009398","-92.316017"
"10/10/2013","AQS","190130009","1","34","ug/m3 SC","31","Water Tower","1","100.0000","81102","PM10 Total 0-10um STP","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.5015430009398","-92.316017"
"10/13/2013","AQS","190130009","1","28","ug/m3 SC","26","Water Tower","1","100.0000","81102","PM10 Total 0-10um STP","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.5015430009398","-92.316017"
"10/16/2013","AQS","190130009","1","5","ug/m3 SC","5","Water Tower","1","100.0000","81102","PM10 Total 0-10um STP","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.5015430009398","-92.316017"
"10/19/2013","AQS","190130009","1","14","ug/m3 SC","13","Water Tower","1","100.0000","81102","PM10 Total 0-10um STP","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.5015430009398","-92.316017"
"10/22/2013","AQS","190130009","1","16","ug/m3 SC","15","Water Tower","1","100.0000","81102","PM10 Total 0-10um STP","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.5015430009398","-92.316017"
"10/25/2013","AQS","190130009","1","25","ug/m3 SC","23","Water Tower","1","100.0000","81102","PM10 Total 0-10um STP","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.5015430009398","-92.316017"
"10/28/2013","AQS","190130009","1","24","ug/m3 SC","22","Water Tower","1","100.0000","81102","PM10 Total 0-10um STP","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.5015430009398","-92.316017"
"10/31/2013","AQS","190130009","1","8","ug/m3 SC","7","Water Tower","1","100.0000","81102","PM10 Total 0-10um STP","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.5015430009398","-92.316017"
"11/03/2013","AQS","190130009","1","17","ug/m3 SC","16","Water Tower","1","100.0000","81102","PM10 Total 0-10um STP","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.5015430009398","-92.316017"
"11/06/2013","AQS","190130009","1","7","ug/m3 SC","6","Water Tower","1","100.0000","81102","PM10 Total 0-10um STP","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.5015430009398","-92.316017"
"11/09/2013","AQS","190130009","1","12","ug/m3 SC","11","Water Tower","1","100.0000","81102","PM10 Total 0-10um STP","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.5015430009398","-92.316017"
"11/12/2013","AQS","190130009","1","15","ug/m3 SC","14","Water Tower","1","100.0000","81102","PM10 Total 0-10um STP","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.5015430009398","-92.316017"
"11/15/2013","AQS","190130009","1","48","ug/m3 SC","44","Water Tower","1","100.0000","81102","PM10 Total 0-10um STP","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.5015430009398","-92.316017"
"11/18/2013","AQS","190130009","1","12","ug/m3 SC","11","Water Tower","1","100.0000","81102","PM10 Total 0-10um STP","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.5015430009398","-92.316017"
"11/21/2013","AQS","190130009","1","19","ug/m3 SC","18","Water Tower","1","100.0000","81102","PM10 Total 0-10um STP","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.5015430009398","-92.316017"
"11/24/2013","AQS","190130009","1","12","ug/m3 SC","11","Water Tower","1","100.0000","81102","PM10 Total 0-10um STP","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.5015430009398","-92.316017"
"11/27/2013","AQS","190130009","1","17","ug/m3 SC","16","Water Tower","1","100.0000","81102","PM10 Total 0-10um STP","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.5015430009398","-92.316017"
"11/30/2013","AQS","190130009","1","33","ug/m3 SC","31","Water Tower","1","100.0000","81102","PM10 Total 0-10um STP","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.5015430009398","-92.316017"
"12/03/2013","AQS","190130009","1","37","ug/m3 SC","34","Water Tower","1","100.0000","81102","PM10 Total 0-10um STP","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.5015430009398","-92.316017"
"12/06/2013","AQS","190130009","1","14","ug/m3 SC","13","Water Tower","1","100.0000","81102","PM10 Total 0-10um STP","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.5015430009398","-92.316017"
"12/09/2013","AQS","190130009","1","16","ug/m3 SC","15","Water Tower","1","100.0000","81102","PM10 Total 0-10um STP","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.5015430009398","-92.316017"
"12/12/2013","AQS","190130009","1","19","ug/m3 SC","18","Water Tower","1","100.0000","81102","PM10 Total 0-10um STP","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.5015430009398","-92.316017"
"12/15/2013","AQS","190130009","1","13","ug/m3 SC","12","Water Tower","1","100.0000","81102","PM10 Total 0-10um STP","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.5015430009398","-92.316017"
"12/18/2013","AQS","190130009","1","17","ug/m3 SC","16","Water Tower","1","100.0000","81102","PM10 Total 0-10um STP","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.5015430009398","-92.316017"
"12/21/2013","AQS","190130009","1","16","ug/m3 SC","15","Water Tower","1","100.0000","81102","PM10 Total 0-10um STP","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.5015430009398","-92.316017"
"12/24/2013","AQS","190130009","1","11","ug/m3 SC","10","Water Tower","1","100.0000","81102","PM10 Total 0-10um STP","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.5015430009398","-92.316017"
"12/27/2013","AQS","190130009","1","18","ug/m3 SC","17","Water Tower","1","100.0000","81102","PM10 Total 0-10um STP","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.5015430009398","-92.316017"
"01/01/2013","AQS","190330018","1","18","ug/m3 SC","17","MASON CITY, HOLCIM","1","100.0000","81102","PM10 Total 0-10um STP","32380","Mason City, IA","19","Iowa","033","Cerro Gordo","43.1694401325984","-93.2024259749473"
"01/02/2013","AQS","190330018","1","22","ug/m3 SC","20","MASON CITY, HOLCIM","1","100.0000","81102","PM10 Total 0-10um STP","32380","Mason City, IA","19","Iowa","033","Cerro Gordo","43.1694401325984","-93.2024259749473"
