"Date","Source","Site ID","POC","Daily Max 8-hour CO Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"11/22/2018","AQS","191130040","1","0.2","ppm","2","Public Health","24","100.0000","42101","Carbon monoxide","16300","Cedar Rapids, IA","19","Iowa","113","Linn","41.97677","-91.68766"
"11/23/2018","AQS","191130040","1","0.2","ppm","2","Public Health","24","100.0000","42101","Carbon monoxide","16300","Cedar Rapids, IA","19","Iowa","113","Linn","41.97677","-91.68766"
"11/24/2018","AQS","191130040","1","0.2","ppm","2","Public Health","24","100.0000","42101","Carbon monoxide","16300","Cedar Rapids, IA","19","Iowa","113","Linn","41.97677","-91.68766"
"11/25/2018","AQS","191130040","1","0.2","ppm","2","Public Health","24","100.0000","42101","Carbon monoxide","16300","Cedar Rapids, IA","19","Iowa","113","Linn","41.97677","-91.68766"
"11/26/2018","AQS","191130040","1","0.1","ppm","1","Public Health","24","100.0000","42101","Carbon monoxide","16300","Cedar Rapids, IA","19","Iowa","113","Linn","41.97677","-91.68766"
"11/27/2018","AQS","191130040","1","0.1","ppm","1","Public Health","24","100.0000","42101","Carbon monoxide","16300","Cedar Rapids, IA","19","Iowa","113","Linn","41.97677","-91.68766"
"11/28/2018","AQS","191130040","1","0.2","ppm","2","Public Health","7","29.0000","42101","Carbon monoxide","16300","Cedar Rapids, IA","19","Iowa","113","Linn","41.97677","-91.68766"
"11/29/2018","AQS","191130040","1","0.3","ppm","3","Public Health","10","42.0000","42101","Carbon monoxide","16300","Cedar Rapids, IA","19","Iowa","113","Linn","41.97677","-91.68766"
"11/30/2018","AQS","191130040","1","0.6","ppm","7","Public Health","24","100.0000","42101","Carbon monoxide","16300","Cedar Rapids, IA","19","Iowa","113","Linn","41.97677","-91.68766"
"12/01/2018","AQS","191130040","1","0.3","ppm","3","Public Health","24","100.0000","42101","Carbon monoxide","16300","Cedar Rapids, IA","19","Iowa","113","Linn","41.97677","-91.68766"
"12/02/2018","AQS","191130040","1","0.2","ppm","2","Public Health","24","100.0000","42101","Carbon monoxide","16300","Cedar Rapids, IA","19","Iowa","113","Linn","41.97677","-91.68766"
"12/03/2018","AQS","191130040","1","0.2","ppm","2","Public Health","24","100.0000","42101","Carbon monoxide","16300","Cedar Rapids, IA","19","Iowa","113","Linn","41.97677","-91.68766"
"12/04/2018","AQS","191130040","1","0.2","ppm","2","Public Health","24","100.0000","42101","Carbon monoxide","16300","Cedar Rapids, IA","19","Iowa","113","Linn","41.97677","-91.68766"
"12/05/2018","AQS","191130040","1","0.2","ppm","2","Public Health","17","71.0000","42101","Carbon monoxide","16300","Cedar Rapids, IA","19","Iowa","113","Linn","41.97677","-91.68766"
"12/06/2018","AQS","191130040","1","0.2","ppm","2","Public Health","24","100.0000","42101","Carbon monoxide","16300","Cedar Rapids, IA","19","Iowa","113","Linn","41.97677","-91.68766"
"12/07/2018","AQS","191130040","1","0.3","ppm","3","Public Health","24","100.0000","42101","Carbon monoxide","16300","Cedar Rapids, IA","19","Iowa","113","Linn","41.97677","-91.68766"
"12/08/2018","AQS","191130040","1","0.4","ppm","5","Public Health","24","100.0000","42101","Carbon monoxide","16300","Cedar Rapids, IA","19","Iowa","113","Linn","41.97677","-91.68766"
"12/09/2018","AQS","191130040","1","0.7","ppm","8","Public Health","24","100.0000","42101","Carbon monoxide","16300","Cedar Rapids, IA","19","Iowa","113","Linn","41.97677","-91.68766"
"12/10/2018","AQS","191130040","1","0.9","ppm","10","Public Health","24","100.0000","42101","Carbon monoxide","16300","Cedar Rapids, IA","19","Iowa","113","Linn","41.97677","-91.68766"
"12/11/2018","AQS","191130040","1","0.4","ppm","5","Public Health","17","71.0000","42101","Carbon monoxide","16300","Cedar Rapids, IA","19","Iowa","113","Linn","41.97677","-91.68766"
"12/12/2018","AQS","191130040","1","0.3","ppm","3","Public Health","24","100.0000","42101","Carbon monoxide","16300","Cedar Rapids, IA","19","Iowa","113","Linn","41.97677","-91.68766"
"12/13/2018","AQS","191130040","1","0.3","ppm","3","Public Health","4","17.0000","42101","Carbon monoxide","16300","Cedar Rapids, IA","19","Iowa","113","Linn","41.97677","-91.68766"
"12/18/2018","AQS","191130040","1","0.2","ppm","2","Public Health","9","38.0000","42101","Carbon monoxide","16300","Cedar Rapids, IA","19","Iowa","113","Linn","41.97677","-91.68766"
"12/19/2018","AQS","191130040","1","0.2","ppm","2","Public Health","24","100.0000","42101","Carbon monoxide","16300","Cedar Rapids, IA","19","Iowa","113","Linn","41.97677","-91.68766"
"12/20/2018","AQS","191130040","1","0.2","ppm","2","Public Health","24","100.0000","42101","Carbon monoxide","16300","Cedar Rapids, IA","19","Iowa","113","Linn","41.97677","-91.68766"
"12/21/2018","AQS","191130040","1","0.2","ppm","2","Public Health","24","100.0000","42101","Carbon monoxide","16300","Cedar Rapids, IA","19","Iowa","113","Linn","41.97677","-91.68766"
"12/22/2018","AQS","191130040","1","0.2","ppm","2","Public Health","24","100.0000","42101","Carbon monoxide","16300","Cedar Rapids, IA","19","Iowa","113","Linn","41.97677","-91.68766"
"12/23/2018","AQS","191130040","1","0.2","ppm","2","Public Health","24","100.0000","42101","Carbon monoxide","16300","Cedar Rapids, IA","19","Iowa","113","Linn","41.97677","-91.68766"
"12/24/2018","AQS","191130040","1","0.4","ppm","5","Public Health","24","100.0000","42101","Carbon monoxide","16300","Cedar Rapids, IA","19","Iowa","113","Linn","41.97677","-91.68766"
"12/25/2018","AQS","191130040","1","0.7","ppm","8","Public Health","24","100.0000","42101","Carbon monoxide","16300","Cedar Rapids, IA","19","Iowa","113","Linn","41.97677","-91.68766"
"12/26/2018","AQS","191130040","1","0.9","ppm","10","Public Health","17","71.0000","42101","Carbon monoxide","16300","Cedar Rapids, IA","19","Iowa","113","Linn","41.97677","-91.68766"
"12/27/2018","AQS","191130040","1","0.2","ppm","2","Public Health","24","100.0000","42101","Carbon monoxide","16300","Cedar Rapids, IA","19","Iowa","113","Linn","41.97677","-91.68766"
"12/28/2018","AQS","191130040","1","0.2","ppm","2","Public Health","24","100.0000","42101","Carbon monoxide","16300","Cedar Rapids, IA","19","Iowa","113","Linn","41.97677","-91.68766"
"12/29/2018","AQS","191130040","1","0.2","ppm","2","Public Health","24","100.0000","42101","Carbon monoxide","16300","Cedar Rapids, IA","19","Iowa","113","Linn","41.97677","-91.68766"
"12/30/2018","AQS","191130040","1","0.2","ppm","2","Public Health","24","100.0000","42101","Carbon monoxide","16300","Cedar Rapids, IA","19","Iowa","113","Linn","41.97677","-91.68766"
"12/31/2018","AQS","191130040","1","0.3","ppm","3","Public Health","24","100.0000","42101","Carbon monoxide","16300","Cedar Rapids, IA","19","Iowa","113","Linn","41.97677","-91.68766"
"01/01/2018","AQS","191530030","1","0.3","ppm","3","CARPENTER","19","79.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"01/02/2018","AQS","191530030","1","0.3","ppm","3","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"01/03/2018","AQS","191530030","1","0.2","ppm","2","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"01/04/2018","AQS","191530030","1","0.3","ppm","3","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"01/05/2018","AQS","191530030","1","0.3","ppm","3","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"01/06/2018","AQS","191530030","1","0.3","ppm","3","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"01/07/2018","AQS","191530030","1","0.3","ppm","3","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"01/08/2018","AQS","191530030","1","0.3","ppm","3","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"01/09/2018","AQS","191530030","1","0.3","ppm","3","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"01/10/2018","AQS","191530030","1","0.5","ppm","6","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"01/11/2018","AQS","191530030","1","0.5","ppm","6","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"01/12/2018","AQS","191530030","1","0.2","ppm","2","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"01/13/2018","AQS","191530030","1","0.3","ppm","3","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"01/14/2018","AQS","191530030","1","0.3","ppm","3","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"01/15/2018","AQS","191530030","1","0.2","ppm","2","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"01/16/2018","AQS","191530030","1","0.3","ppm","3","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"01/17/2018","AQS","191530030","1","0.3","ppm","3","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"01/18/2018","AQS","191530030","1","0.2","ppm","2","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"01/19/2018","AQS","191530030","1","0.2","ppm","2","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"01/20/2018","AQS","191530030","1","0.6","ppm","7","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"01/21/2018","AQS","191530030","1","0.6","ppm","7","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"01/22/2018","AQS","191530030","1","0.3","ppm","3","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"01/23/2018","AQS","191530030","1","0.2","ppm","2","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"01/24/2018","AQS","191530030","1","0.3","ppm","3","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"01/25/2018","AQS","191530030","1","0.6","ppm","7","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"01/26/2018","AQS","191530030","1","0.3","ppm","3","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"01/27/2018","AQS","191530030","1","0.2","ppm","2","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"01/28/2018","AQS","191530030","1","0.3","ppm","3","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"01/29/2018","AQS","191530030","1","0.2","ppm","2","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"01/30/2018","AQS","191530030","1","0.3","ppm","3","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"01/31/2018","AQS","191530030","1","0.2","ppm","2","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"02/01/2018","AQS","191530030","1","0.2","ppm","2","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"02/02/2018","AQS","191530030","1","0.3","ppm","3","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"02/03/2018","AQS","191530030","1","0.6","ppm","7","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"02/04/2018","AQS","191530030","1","0.6","ppm","7","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"02/05/2018","AQS","191530030","1","0.3","ppm","3","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"02/06/2018","AQS","191530030","1","0.3","ppm","3","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"02/07/2018","AQS","191530030","1","0.3","ppm","3","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"02/08/2018","AQS","191530030","1","0.3","ppm","3","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"02/09/2018","AQS","191530030","1","0.2","ppm","2","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"02/10/2018","AQS","191530030","1","0.2","ppm","2","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"02/11/2018","AQS","191530030","1","0.3","ppm","3","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"02/12/2018","AQS","191530030","1","0.3","ppm","3","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"02/13/2018","AQS","191530030","1","0.3","ppm","3","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"02/14/2018","AQS","191530030","1","0.3","ppm","3","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"02/15/2018","AQS","191530030","1","0.5","ppm","6","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"02/16/2018","AQS","191530030","1","0.3","ppm","3","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"02/17/2018","AQS","191530030","1","0.3","ppm","3","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"02/18/2018","AQS","191530030","1","0.5","ppm","6","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"02/19/2018","AQS","191530030","1","0.2","ppm","2","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"02/20/2018","AQS","191530030","1","0.2","ppm","2","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"02/21/2018","AQS","191530030","1","0.2","ppm","2","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"02/22/2018","AQS","191530030","1","0.3","ppm","3","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"02/23/2018","AQS","191530030","1","0.2","ppm","2","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"02/24/2018","AQS","191530030","1","0.3","ppm","3","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"02/25/2018","AQS","191530030","1","0.4","ppm","5","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"02/26/2018","AQS","191530030","1","0.4","ppm","5","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"02/27/2018","AQS","191530030","1","0.3","ppm","3","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"02/28/2018","AQS","191530030","1","0.3","ppm","3","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"03/01/2018","AQS","191530030","1","0.2","ppm","2","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"03/02/2018","AQS","191530030","1","0.4","ppm","5","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"03/03/2018","AQS","191530030","1","0.2","ppm","2","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"03/04/2018","AQS","191530030","1","0.2","ppm","2","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"03/05/2018","AQS","191530030","1","0.2","ppm","2","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"03/06/2018","AQS","191530030","1","0.2","ppm","2","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"03/07/2018","AQS","191530030","1","0.2","ppm","2","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"03/08/2018","AQS","191530030","1","0.3","ppm","3","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"03/09/2018","AQS","191530030","1","0.3","ppm","3","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"03/10/2018","AQS","191530030","1","0.3","ppm","3","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"03/11/2018","AQS","191530030","1","0.2","ppm","2","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"03/12/2018","AQS","191530030","1","0.2","ppm","2","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"03/13/2018","AQS","191530030","1","0.2","ppm","2","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"03/14/2018","AQS","191530030","1","0.3","ppm","3","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"03/15/2018","AQS","191530030","1","0.3","ppm","3","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"03/16/2018","AQS","191530030","1","0.2","ppm","2","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"03/17/2018","AQS","191530030","1","0.4","ppm","5","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"03/18/2018","AQS","191530030","1","0.4","ppm","5","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"03/19/2018","AQS","191530030","1","0.2","ppm","2","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"03/20/2018","AQS","191530030","1","0.2","ppm","2","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"03/21/2018","AQS","191530030","1","0.3","ppm","3","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"03/22/2018","AQS","191530030","1","0.3","ppm","3","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"03/23/2018","AQS","191530030","1","0.3","ppm","3","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"03/24/2018","AQS","191530030","1","0.2","ppm","2","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"03/25/2018","AQS","191530030","1","0.2","ppm","2","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"03/26/2018","AQS","191530030","1","0.3","ppm","3","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"03/27/2018","AQS","191530030","1","0.3","ppm","3","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"03/28/2018","AQS","191530030","1","0.4","ppm","5","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"03/29/2018","AQS","191530030","1","0.2","ppm","2","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"03/30/2018","AQS","191530030","1","0.2","ppm","2","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"03/31/2018","AQS","191530030","1","0.2","ppm","2","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"04/01/2018","AQS","191530030","1","0.2","ppm","2","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"04/02/2018","AQS","191530030","1","0.3","ppm","3","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"04/03/2018","AQS","191530030","1","0.2","ppm","2","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"04/04/2018","AQS","191530030","1","0.2","ppm","2","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"04/05/2018","AQS","191530030","1","0.3","ppm","3","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"04/06/2018","AQS","191530030","1","0.2","ppm","2","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"04/07/2018","AQS","191530030","1","0.2","ppm","2","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"04/08/2018","AQS","191530030","1","0.3","ppm","3","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"04/09/2018","AQS","191530030","1","0.2","ppm","2","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"04/10/2018","AQS","191530030","1","0.3","ppm","3","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"04/11/2018","AQS","191530030","1","0.4","ppm","5","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"04/12/2018","AQS","191530030","1","0.3","ppm","3","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"04/13/2018","AQS","191530030","1","0.2","ppm","2","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
"04/14/2018","AQS","191530030","1","0.2","ppm","2","CARPENTER","24","100.0000","42101","Carbon monoxide","19780","Des Moines-West Des Moines, IA","19","Iowa","153","Polk","41.6031590009368","-93.643118"
