"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"08/28/2013","AQS","190450021","2","0.042","ppm","39","CLINTON, RAINBOW PARK","17","100.0000","44201","Ozone","17540","Clinton, IA","19","Iowa","045","Clinton","41.8749989322255","-90.17757390303"
"08/29/2013","AQS","190450021","2","0.042","ppm","39","CLINTON, RAINBOW PARK","17","100.0000","44201","Ozone","17540","Clinton, IA","19","Iowa","045","Clinton","41.8749989322255","-90.17757390303"
"08/30/2013","AQS","190450021","2","0.052","ppm","48","CLINTON, RAINBOW PARK","17","100.0000","44201","Ozone","17540","Clinton, IA","19","Iowa","045","Clinton","41.8749989322255","-90.17757390303"
"08/31/2013","AQS","190450021","2","0.04","ppm","37","CLINTON, RAINBOW PARK","17","100.0000","44201","Ozone","17540","Clinton, IA","19","Iowa","045","Clinton","41.8749989322255","-90.17757390303"
"09/01/2013","AQS","190450021","2","0.044","ppm","41","CLINTON, RAINBOW PARK","17","100.0000","44201","Ozone","17540","Clinton, IA","19","Iowa","045","Clinton","41.8749989322255","-90.17757390303"
"09/02/2013","AQS","190450021","2","0.029","ppm","27","CLINTON, RAINBOW PARK","17","100.0000","44201","Ozone","17540","Clinton, IA","19","Iowa","045","Clinton","41.8749989322255","-90.17757390303"
"09/03/2013","AQS","190450021","2","0.035","ppm","32","CLINTON, RAINBOW PARK","17","100.0000","44201","Ozone","17540","Clinton, IA","19","Iowa","045","Clinton","41.8749989322255","-90.17757390303"
"09/04/2013","AQS","190450021","2","0.04","ppm","37","CLINTON, RAINBOW PARK","17","100.0000","44201","Ozone","17540","Clinton, IA","19","Iowa","045","Clinton","41.8749989322255","-90.17757390303"
"09/05/2013","AQS","190450021","2","0.044","ppm","41","CLINTON, RAINBOW PARK","17","100.0000","44201","Ozone","17540","Clinton, IA","19","Iowa","045","Clinton","41.8749989322255","-90.17757390303"
"09/06/2013","AQS","190450021","2","0.059","ppm","64","CLINTON, RAINBOW PARK","17","100.0000","44201","Ozone","17540","Clinton, IA","19","Iowa","045","Clinton","41.8749989322255","-90.17757390303"
"09/07/2013","AQS","190450021","2","0.062","ppm","74","CLINTON, RAINBOW PARK","17","100.0000","44201","Ozone","17540","Clinton, IA","19","Iowa","045","Clinton","41.8749989322255","-90.17757390303"
"09/08/2013","AQS","190450021","2","0.045","ppm","42","CLINTON, RAINBOW PARK","17","100.0000","44201","Ozone","17540","Clinton, IA","19","Iowa","045","Clinton","41.8749989322255","-90.17757390303"
"09/09/2013","AQS","190450021","2","0.07","ppm","100","CLINTON, RAINBOW PARK","17","100.0000","44201","Ozone","17540","Clinton, IA","19","Iowa","045","Clinton","41.8749989322255","-90.17757390303"
"09/10/2013","AQS","190450021","2","0.062","ppm","74","CLINTON, RAINBOW PARK","17","100.0000","44201","Ozone","17540","Clinton, IA","19","Iowa","045","Clinton","41.8749989322255","-90.17757390303"
"09/11/2013","AQS","190450021","2","0.042","ppm","39","CLINTON, RAINBOW PARK","17","100.0000","44201","Ozone","17540","Clinton, IA","19","Iowa","045","Clinton","41.8749989322255","-90.17757390303"
"09/12/2013","AQS","190450021","2","0.036","ppm","33","CLINTON, RAINBOW PARK","17","100.0000","44201","Ozone","17540","Clinton, IA","19","Iowa","045","Clinton","41.8749989322255","-90.17757390303"
"09/13/2013","AQS","190450021","2","0.035","ppm","32","CLINTON, RAINBOW PARK","17","100.0000","44201","Ozone","17540","Clinton, IA","19","Iowa","045","Clinton","41.8749989322255","-90.17757390303"
"09/14/2013","AQS","190450021","2","0.041","ppm","38","CLINTON, RAINBOW PARK","17","100.0000","44201","Ozone","17540","Clinton, IA","19","Iowa","045","Clinton","41.8749989322255","-90.17757390303"
"09/15/2013","AQS","190450021","2","0.028","ppm","26","CLINTON, RAINBOW PARK","17","100.0000","44201","Ozone","17540","Clinton, IA","19","Iowa","045","Clinton","41.8749989322255","-90.17757390303"
"09/16/2013","AQS","190450021","2","0.034","ppm","31","CLINTON, RAINBOW PARK","17","100.0000","44201","Ozone","17540","Clinton, IA","19","Iowa","045","Clinton","41.8749989322255","-90.17757390303"
"09/17/2013","AQS","190450021","2","0.037","ppm","34","CLINTON, RAINBOW PARK","17","100.0000","44201","Ozone","17540","Clinton, IA","19","Iowa","045","Clinton","41.8749989322255","-90.17757390303"
"09/18/2013","AQS","190450021","2","0.042","ppm","39","CLINTON, RAINBOW PARK","17","100.0000","44201","Ozone","17540","Clinton, IA","19","Iowa","045","Clinton","41.8749989322255","-90.17757390303"
"09/19/2013","AQS","190450021","2","0.055","ppm","51","CLINTON, RAINBOW PARK","17","100.0000","44201","Ozone","17540","Clinton, IA","19","Iowa","045","Clinton","41.8749989322255","-90.17757390303"
"09/20/2013","AQS","190450021","2","0.02","ppm","19","CLINTON, RAINBOW PARK","17","100.0000","44201","Ozone","17540","Clinton, IA","19","Iowa","045","Clinton","41.8749989322255","-90.17757390303"
"09/21/2013","AQS","190450021","2","0.022","ppm","20","CLINTON, RAINBOW PARK","17","100.0000","44201","Ozone","17540","Clinton, IA","19","Iowa","045","Clinton","41.8749989322255","-90.17757390303"
"09/22/2013","AQS","190450021","2","0.033","ppm","31","CLINTON, RAINBOW PARK","17","100.0000","44201","Ozone","17540","Clinton, IA","19","Iowa","045","Clinton","41.8749989322255","-90.17757390303"
"09/23/2013","AQS","190450021","2","0.038","ppm","35","CLINTON, RAINBOW PARK","17","100.0000","44201","Ozone","17540","Clinton, IA","19","Iowa","045","Clinton","41.8749989322255","-90.17757390303"
"09/24/2013","AQS","190450021","2","0.044","ppm","41","CLINTON, RAINBOW PARK","17","100.0000","44201","Ozone","17540","Clinton, IA","19","Iowa","045","Clinton","41.8749989322255","-90.17757390303"
"09/25/2013","AQS","190450021","2","0.049","ppm","45","CLINTON, RAINBOW PARK","17","100.0000","44201","Ozone","17540","Clinton, IA","19","Iowa","045","Clinton","41.8749989322255","-90.17757390303"
"09/26/2013","AQS","190450021","2","0.056","ppm","54","CLINTON, RAINBOW PARK","17","100.0000","44201","Ozone","17540","Clinton, IA","19","Iowa","045","Clinton","41.8749989322255","-90.17757390303"
"09/27/2013","AQS","190450021","2","0.061","ppm","71","CLINTON, RAINBOW PARK","17","100.0000","44201","Ozone","17540","Clinton, IA","19","Iowa","045","Clinton","41.8749989322255","-90.17757390303"
"09/28/2013","AQS","190450021","2","0.042","ppm","39","CLINTON, RAINBOW PARK","17","100.0000","44201","Ozone","17540","Clinton, IA","19","Iowa","045","Clinton","41.8749989322255","-90.17757390303"
"09/29/2013","AQS","190450021","2","0.033","ppm","31","CLINTON, RAINBOW PARK","17","100.0000","44201","Ozone","17540","Clinton, IA","19","Iowa","045","Clinton","41.8749989322255","-90.17757390303"
"09/30/2013","AQS","190450021","2","0.044","ppm","41","CLINTON, RAINBOW PARK","17","100.0000","44201","Ozone","17540","Clinton, IA","19","Iowa","045","Clinton","41.8749989322255","-90.17757390303"
"10/01/2013","AQS","190450021","2","0.048","ppm","44","CLINTON, RAINBOW PARK","17","100.0000","44201","Ozone","17540","Clinton, IA","19","Iowa","045","Clinton","41.8749989322255","-90.17757390303"
"10/02/2013","AQS","190450021","2","0.051","ppm","47","CLINTON, RAINBOW PARK","17","100.0000","44201","Ozone","17540","Clinton, IA","19","Iowa","045","Clinton","41.8749989322255","-90.17757390303"
"10/03/2013","AQS","190450021","2","0.022","ppm","20","CLINTON, RAINBOW PARK","17","100.0000","44201","Ozone","17540","Clinton, IA","19","Iowa","045","Clinton","41.8749989322255","-90.17757390303"
"10/04/2013","AQS","190450021","2","0.022","ppm","20","CLINTON, RAINBOW PARK","17","100.0000","44201","Ozone","17540","Clinton, IA","19","Iowa","045","Clinton","41.8749989322255","-90.17757390303"
"10/05/2013","AQS","190450021","2","0.023","ppm","21","CLINTON, RAINBOW PARK","17","100.0000","44201","Ozone","17540","Clinton, IA","19","Iowa","045","Clinton","41.8749989322255","-90.17757390303"
"10/06/2013","AQS","190450021","2","0.021","ppm","19","CLINTON, RAINBOW PARK","17","100.0000","44201","Ozone","17540","Clinton, IA","19","Iowa","045","Clinton","41.8749989322255","-90.17757390303"
"10/07/2013","AQS","190450021","2","0.035","ppm","32","CLINTON, RAINBOW PARK","17","100.0000","44201","Ozone","17540","Clinton, IA","19","Iowa","045","Clinton","41.8749989322255","-90.17757390303"
"10/08/2013","AQS","190450021","2","0.041","ppm","38","CLINTON, RAINBOW PARK","17","100.0000","44201","Ozone","17540","Clinton, IA","19","Iowa","045","Clinton","41.8749989322255","-90.17757390303"
"10/09/2013","AQS","190450021","2","0.04","ppm","37","CLINTON, RAINBOW PARK","17","100.0000","44201","Ozone","17540","Clinton, IA","19","Iowa","045","Clinton","41.8749989322255","-90.17757390303"
"10/10/2013","AQS","190450021","2","0.041","ppm","38","CLINTON, RAINBOW PARK","17","100.0000","44201","Ozone","17540","Clinton, IA","19","Iowa","045","Clinton","41.8749989322255","-90.17757390303"
"10/11/2013","AQS","190450021","2","0.044","ppm","41","CLINTON, RAINBOW PARK","17","100.0000","44201","Ozone","17540","Clinton, IA","19","Iowa","045","Clinton","41.8749989322255","-90.17757390303"
"10/12/2013","AQS","190450021","2","0.033","ppm","31","CLINTON, RAINBOW PARK","17","100.0000","44201","Ozone","17540","Clinton, IA","19","Iowa","045","Clinton","41.8749989322255","-90.17757390303"
"10/13/2013","AQS","190450021","2","0.028","ppm","26","CLINTON, RAINBOW PARK","17","100.0000","44201","Ozone","17540","Clinton, IA","19","Iowa","045","Clinton","41.8749989322255","-90.17757390303"
"10/14/2013","AQS","190450021","2","0.032","ppm","30","CLINTON, RAINBOW PARK","17","100.0000","44201","Ozone","17540","Clinton, IA","19","Iowa","045","Clinton","41.8749989322255","-90.17757390303"
"10/15/2013","AQS","190450021","2","0.022","ppm","20","CLINTON, RAINBOW PARK","17","100.0000","44201","Ozone","17540","Clinton, IA","19","Iowa","045","Clinton","41.8749989322255","-90.17757390303"
"10/16/2013","AQS","190450021","2","0.014","ppm","13","CLINTON, RAINBOW PARK","17","100.0000","44201","Ozone","17540","Clinton, IA","19","Iowa","045","Clinton","41.8749989322255","-90.17757390303"
"10/17/2013","AQS","190450021","2","0.029","ppm","27","CLINTON, RAINBOW PARK","17","100.0000","44201","Ozone","17540","Clinton, IA","19","Iowa","045","Clinton","41.8749989322255","-90.17757390303"
"10/19/2013","AQS","190450021","2","0.026","ppm","24","CLINTON, RAINBOW PARK","17","100.0000","44201","Ozone","17540","Clinton, IA","19","Iowa","045","Clinton","41.8749989322255","-90.17757390303"
"10/20/2013","AQS","190450021","2","0.022","ppm","20","CLINTON, RAINBOW PARK","17","100.0000","44201","Ozone","17540","Clinton, IA","19","Iowa","045","Clinton","41.8749989322255","-90.17757390303"
"10/21/2013","AQS","190450021","2","0.028","ppm","26","CLINTON, RAINBOW PARK","17","100.0000","44201","Ozone","17540","Clinton, IA","19","Iowa","045","Clinton","41.8749989322255","-90.17757390303"
"10/22/2013","AQS","190450021","2","0.016","ppm","15","CLINTON, RAINBOW PARK","17","100.0000","44201","Ozone","17540","Clinton, IA","19","Iowa","045","Clinton","41.8749989322255","-90.17757390303"
"10/23/2013","AQS","190450021","2","0.024","ppm","22","CLINTON, RAINBOW PARK","17","100.0000","44201","Ozone","17540","Clinton, IA","19","Iowa","045","Clinton","41.8749989322255","-90.17757390303"
"10/24/2013","AQS","190450021","2","0.026","ppm","24","CLINTON, RAINBOW PARK","17","100.0000","44201","Ozone","17540","Clinton, IA","19","Iowa","045","Clinton","41.8749989322255","-90.17757390303"
"10/25/2013","AQS","190450021","2","0.031","ppm","29","CLINTON, RAINBOW PARK","17","100.0000","44201","Ozone","17540","Clinton, IA","19","Iowa","045","Clinton","41.8749989322255","-90.17757390303"
"10/26/2013","AQS","190450021","2","0.023","ppm","21","CLINTON, RAINBOW PARK","17","100.0000","44201","Ozone","17540","Clinton, IA","19","Iowa","045","Clinton","41.8749989322255","-90.17757390303"
"10/27/2013","AQS","190450021","2","0.026","ppm","24","CLINTON, RAINBOW PARK","17","100.0000","44201","Ozone","17540","Clinton, IA","19","Iowa","045","Clinton","41.8749989322255","-90.17757390303"
"10/28/2013","AQS","190450021","2","0.019","ppm","18","CLINTON, RAINBOW PARK","17","100.0000","44201","Ozone","17540","Clinton, IA","19","Iowa","045","Clinton","41.8749989322255","-90.17757390303"
"10/29/2013","AQS","190450021","2","0.016","ppm","15","CLINTON, RAINBOW PARK","17","100.0000","44201","Ozone","17540","Clinton, IA","19","Iowa","045","Clinton","41.8749989322255","-90.17757390303"
"10/30/2013","AQS","190450021","2","0.012","ppm","11","CLINTON, RAINBOW PARK","17","100.0000","44201","Ozone","17540","Clinton, IA","19","Iowa","045","Clinton","41.8749989322255","-90.17757390303"
"04/01/2013","AQS","190850007","1","0.043","ppm","40","","17","100.0000","44201","Ozone","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","085","Harrison","41.8322560508807","-95.9281846453789"
"04/02/2013","AQS","190850007","1","0.047","ppm","44","","17","100.0000","44201","Ozone","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","085","Harrison","41.8322560508807","-95.9281846453789"
"04/03/2013","AQS","190850007","1","0.049","ppm","45","","17","100.0000","44201","Ozone","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","085","Harrison","41.8322560508807","-95.9281846453789"
"04/04/2013","AQS","190850007","1","0.046","ppm","43","","17","100.0000","44201","Ozone","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","085","Harrison","41.8322560508807","-95.9281846453789"
"04/05/2013","AQS","190850007","1","0.05","ppm","46","","17","100.0000","44201","Ozone","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","085","Harrison","41.8322560508807","-95.9281846453789"
"04/06/2013","AQS","190850007","1","0.039","ppm","36","","17","100.0000","44201","Ozone","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","085","Harrison","41.8322560508807","-95.9281846453789"
"04/07/2013","AQS","190850007","1","0.037","ppm","34","","17","100.0000","44201","Ozone","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","085","Harrison","41.8322560508807","-95.9281846453789"
"04/08/2013","AQS","190850007","1","0.041","ppm","38","","17","100.0000","44201","Ozone","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","085","Harrison","41.8322560508807","-95.9281846453789"
"04/09/2013","AQS","190850007","1","0.03","ppm","28","","17","100.0000","44201","Ozone","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","085","Harrison","41.8322560508807","-95.9281846453789"
"04/10/2013","AQS","190850007","1","0.033","ppm","31","","17","100.0000","44201","Ozone","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","085","Harrison","41.8322560508807","-95.9281846453789"
"04/11/2013","AQS","190850007","1","0.045","ppm","42","","17","100.0000","44201","Ozone","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","085","Harrison","41.8322560508807","-95.9281846453789"
"04/12/2013","AQS","190850007","1","0.045","ppm","42","","17","100.0000","44201","Ozone","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","085","Harrison","41.8322560508807","-95.9281846453789"
"04/13/2013","AQS","190850007","1","0.042","ppm","39","","17","100.0000","44201","Ozone","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","085","Harrison","41.8322560508807","-95.9281846453789"
"04/14/2013","AQS","190850007","1","0.036","ppm","33","","17","100.0000","44201","Ozone","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","085","Harrison","41.8322560508807","-95.9281846453789"
"04/15/2013","AQS","190850007","1","0.038","ppm","35","","17","100.0000","44201","Ozone","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","085","Harrison","41.8322560508807","-95.9281846453789"
"04/16/2013","AQS","190850007","1","0.045","ppm","42","","17","100.0000","44201","Ozone","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","085","Harrison","41.8322560508807","-95.9281846453789"
"04/17/2013","AQS","190850007","1","0.029","ppm","27","","17","100.0000","44201","Ozone","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","085","Harrison","41.8322560508807","-95.9281846453789"
"04/18/2013","AQS","190850007","1","0.043","ppm","40","","17","100.0000","44201","Ozone","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","085","Harrison","41.8322560508807","-95.9281846453789"
"04/19/2013","AQS","190850007","1","0.045","ppm","42","","17","100.0000","44201","Ozone","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","085","Harrison","41.8322560508807","-95.9281846453789"
"04/20/2013","AQS","190850007","1","0.043","ppm","40","","17","100.0000","44201","Ozone","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","085","Harrison","41.8322560508807","-95.9281846453789"
"04/21/2013","AQS","190850007","1","0.05","ppm","46","","17","100.0000","44201","Ozone","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","085","Harrison","41.8322560508807","-95.9281846453789"
"04/22/2013","AQS","190850007","1","0.038","ppm","35","","17","100.0000","44201","Ozone","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","085","Harrison","41.8322560508807","-95.9281846453789"
"04/23/2013","AQS","190850007","1","0.048","ppm","44","","16","94.0000","44201","Ozone","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","085","Harrison","41.8322560508807","-95.9281846453789"
"04/24/2013","AQS","190850007","1","0.052","ppm","48","","17","100.0000","44201","Ozone","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","085","Harrison","41.8322560508807","-95.9281846453789"
"04/25/2013","AQS","190850007","1","0.054","ppm","50","","17","100.0000","44201","Ozone","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","085","Harrison","41.8322560508807","-95.9281846453789"
"04/26/2013","AQS","190850007","1","0.055","ppm","51","","17","100.0000","44201","Ozone","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","085","Harrison","41.8322560508807","-95.9281846453789"
"04/27/2013","AQS","190850007","1","0.053","ppm","49","","17","100.0000","44201","Ozone","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","085","Harrison","41.8322560508807","-95.9281846453789"
"04/28/2013","AQS","190850007","1","0.054","ppm","50","","17","100.0000","44201","Ozone","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","085","Harrison","41.8322560508807","-95.9281846453789"
"04/29/2013","AQS","190850007","1","0.052","ppm","48","","17","100.0000","44201","Ozone","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","085","Harrison","41.8322560508807","-95.9281846453789"
"04/30/2013","AQS","190850007","1","0.046","ppm","43","","17","100.0000","44201","Ozone","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","085","Harrison","41.8322560508807","-95.9281846453789"
"05/01/2013","AQS","190850007","1","0.029","ppm","27","","17","100.0000","44201","Ozone","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","085","Harrison","41.8322560508807","-95.9281846453789"
"05/02/2013","AQS","190850007","1","0.042","ppm","39","","17","100.0000","44201","Ozone","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","085","Harrison","41.8322560508807","-95.9281846453789"
"05/03/2013","AQS","190850007","1","0.031","ppm","29","","17","100.0000","44201","Ozone","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","085","Harrison","41.8322560508807","-95.9281846453789"
"05/04/2013","AQS","190850007","1","0.014","ppm","13","","17","100.0000","44201","Ozone","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","085","Harrison","41.8322560508807","-95.9281846453789"
"05/05/2013","AQS","190850007","1","0.016","ppm","15","","17","100.0000","44201","Ozone","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","085","Harrison","41.8322560508807","-95.9281846453789"
"05/07/2013","AQS","190850007","1","0.055","ppm","51","","17","100.0000","44201","Ozone","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","085","Harrison","41.8322560508807","-95.9281846453789"
"05/08/2013","AQS","190850007","1","0.035","ppm","32","","17","100.0000","44201","Ozone","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","085","Harrison","41.8322560508807","-95.9281846453789"
"05/09/2013","AQS","190850007","1","0.038","ppm","35","","17","100.0000","44201","Ozone","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","085","Harrison","41.8322560508807","-95.9281846453789"
"05/11/2013","AQS","190850007","1","0.046","ppm","43","","17","100.0000","44201","Ozone","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","085","Harrison","41.8322560508807","-95.9281846453789"
"05/12/2013","AQS","190850007","1","0.049","ppm","45","","17","100.0000","44201","Ozone","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","085","Harrison","41.8322560508807","-95.9281846453789"
"05/13/2013","AQS","190850007","1","0.06","ppm","67","","17","100.0000","44201","Ozone","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","085","Harrison","41.8322560508807","-95.9281846453789"
"05/14/2013","AQS","190850007","1","0.06","ppm","67","","17","100.0000","44201","Ozone","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","085","Harrison","41.8322560508807","-95.9281846453789"
"05/15/2013","AQS","190850007","1","0.054","ppm","50","","17","100.0000","44201","Ozone","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","085","Harrison","41.8322560508807","-95.9281846453789"
"05/16/2013","AQS","190850007","1","0.055","ppm","51","","17","100.0000","44201","Ozone","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","085","Harrison","41.8322560508807","-95.9281846453789"
"05/17/2013","AQS","190850007","1","0.059","ppm","64","","17","100.0000","44201","Ozone","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","085","Harrison","41.8322560508807","-95.9281846453789"
"05/18/2013","AQS","190850007","1","0.054","ppm","50","","17","100.0000","44201","Ozone","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","085","Harrison","41.8322560508807","-95.9281846453789"
"05/19/2013","AQS","190850007","1","0.053","ppm","49","","17","100.0000","44201","Ozone","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","085","Harrison","41.8322560508807","-95.9281846453789"
"05/20/2013","AQS","190850007","1","0.047","ppm","44","","17","100.0000","44201","Ozone","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","085","Harrison","41.8322560508807","-95.9281846453789"
"05/21/2013","AQS","190850007","1","0.034","ppm","31","","17","100.0000","44201","Ozone","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","085","Harrison","41.8322560508807","-95.9281846453789"
"05/22/2013","AQS","190850007","1","0.019","ppm","18","","17","100.0000","44201","Ozone","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","085","Harrison","41.8322560508807","-95.9281846453789"
"05/23/2013","AQS","190850007","1","0.047","ppm","44","","17","100.0000","44201","Ozone","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","085","Harrison","41.8322560508807","-95.9281846453789"
"05/24/2013","AQS","190850007","1","0.048","ppm","44","","17","100.0000","44201","Ozone","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","085","Harrison","41.8322560508807","-95.9281846453789"
"05/25/2013","AQS","190850007","1","0.038","ppm","35","","17","100.0000","44201","Ozone","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","085","Harrison","41.8322560508807","-95.9281846453789"
"05/26/2013","AQS","190850007","1","0.034","ppm","31","","17","100.0000","44201","Ozone","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","085","Harrison","41.8322560508807","-95.9281846453789"
"05/27/2013","AQS","190850007","1","0.046","ppm","43","","17","100.0000","44201","Ozone","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","085","Harrison","41.8322560508807","-95.9281846453789"
"05/28/2013","AQS","190850007","1","0.047","ppm","44","","17","100.0000","44201","Ozone","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","085","Harrison","41.8322560508807","-95.9281846453789"
"05/29/2013","AQS","190850007","1","0.044","ppm","41","","17","100.0000","44201","Ozone","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","085","Harrison","41.8322560508807","-95.9281846453789"
"05/30/2013","AQS","190850007","1","0.057","ppm","58","","17","100.0000","44201","Ozone","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","085","Harrison","41.8322560508807","-95.9281846453789"
"05/31/2013","AQS","190850007","1","0.043","ppm","40","","17","100.0000","44201","Ozone","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","085","Harrison","41.8322560508807","-95.9281846453789"
"06/01/2013","AQS","190850007","1","0.023","ppm","21","","17","100.0000","44201","Ozone","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","085","Harrison","41.8322560508807","-95.9281846453789"
"06/02/2013","AQS","190850007","1","0.041","ppm","38","","17","100.0000","44201","Ozone","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","085","Harrison","41.8322560508807","-95.9281846453789"
"06/03/2013","AQS","190850007","1","0.046","ppm","43","","17","100.0000","44201","Ozone","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","085","Harrison","41.8322560508807","-95.9281846453789"
"06/04/2013","AQS","190850007","1","0.035","ppm","32","","17","100.0000","44201","Ozone","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","085","Harrison","41.8322560508807","-95.9281846453789"
"06/05/2013","AQS","190850007","1","0.043","ppm","40","","17","100.0000","44201","Ozone","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","085","Harrison","41.8322560508807","-95.9281846453789"
"06/06/2013","AQS","190850007","1","0.041","ppm","38","","17","100.0000","44201","Ozone","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","085","Harrison","41.8322560508807","-95.9281846453789"
"06/07/2013","AQS","190850007","1","0.049","ppm","45","","17","100.0000","44201","Ozone","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","085","Harrison","41.8322560508807","-95.9281846453789"
"06/08/2013","AQS","190850007","1","0.045","ppm","42","","17","100.0000","44201","Ozone","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","085","Harrison","41.8322560508807","-95.9281846453789"
"06/09/2013","AQS","190850007","1","0.037","ppm","34","","17","100.0000","44201","Ozone","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","085","Harrison","41.8322560508807","-95.9281846453789"
"06/10/2013","AQS","190850007","1","0.039","ppm","36","","17","100.0000","44201","Ozone","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","085","Harrison","41.8322560508807","-95.9281846453789"
"06/11/2013","AQS","190850007","1","0.049","ppm","45","","17","100.0000","44201","Ozone","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","085","Harrison","41.8322560508807","-95.9281846453789"
"06/12/2013","AQS","190850007","1","0.049","ppm","45","","17","100.0000","44201","Ozone","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","085","Harrison","41.8322560508807","-95.9281846453789"
"06/13/2013","AQS","190850007","1","0.032","ppm","30","","17","100.0000","44201","Ozone","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","085","Harrison","41.8322560508807","-95.9281846453789"
"06/14/2013","AQS","190850007","1","0.047","ppm","44","","17","100.0000","44201","Ozone","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","085","Harrison","41.8322560508807","-95.9281846453789"
"06/15/2013","AQS","190850007","1","0.043","ppm","40","","17","100.0000","44201","Ozone","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","085","Harrison","41.8322560508807","-95.9281846453789"
"06/16/2013","AQS","190850007","1","0.05","ppm","46","","17","100.0000","44201","Ozone","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","085","Harrison","41.8322560508807","-95.9281846453789"
"06/17/2013","AQS","190850007","1","0.056","ppm","54","","17","100.0000","44201","Ozone","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","085","Harrison","41.8322560508807","-95.9281846453789"
