"Date","Source","Site ID","POC","Daily Mean Pb Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"02/02/2011","AQS","191550011","1","0.004","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2542500009354","-95.887249"
"02/05/2011","AQS","191550011","1","0.014","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2542500009354","-95.887249"
"02/08/2011","AQS","191550011","1","0.002","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2542500009354","-95.887249"
"02/11/2011","AQS","191550011","1","0.027","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2542500009354","-95.887249"
"02/14/2011","AQS","191550011","1","0.02","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2542500009354","-95.887249"
"02/17/2011","AQS","191550011","1","0.06","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2542500009354","-95.887249"
"02/20/2011","AQS","191550011","1","0.009","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2542500009354","-95.887249"
"02/23/2011","AQS","191550011","1","0.059","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2542500009354","-95.887249"
"02/26/2011","AQS","191550011","1","0.011","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2542500009354","-95.887249"
"03/01/2011","AQS","191550011","1","0.067","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2542500009354","-95.887249"
"03/07/2011","AQS","191550011","1","0.023","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2542500009354","-95.887249"
"03/10/2011","AQS","191550011","1","0.044","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2542500009354","-95.887249"
"03/13/2011","AQS","191550011","1","0.007","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2542500009354","-95.887249"
"03/16/2011","AQS","191550011","1","0.59","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2542500009354","-95.887249"
"03/19/2011","AQS","191550011","1","0.232","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2542500009354","-95.887249"
"03/22/2011","AQS","191550011","1","0.3","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2542500009354","-95.887249"
"03/25/2011","AQS","191550011","1","0.01","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2542500009354","-95.887249"
"03/28/2011","AQS","191550011","1","0.106","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2542500009354","-95.887249"
"03/31/2011","AQS","191550011","1","0.141","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2542500009354","-95.887249"
"04/03/2011","AQS","191550011","1","0.036","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2542500009354","-95.887249"
"04/06/2011","AQS","191550011","1","0.018","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2542500009354","-95.887249"
"04/09/2011","AQS","191550011","1","0.139","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2542500009354","-95.887249"
"04/12/2011","AQS","191550011","1","0.189","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2542500009354","-95.887249"
"04/15/2011","AQS","191550011","1","0.004","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2542500009354","-95.887249"
"04/18/2011","AQS","191550011","1","0.006","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2542500009354","-95.887249"
"04/21/2011","AQS","191550011","1","0.059","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2542500009354","-95.887249"
"04/24/2011","AQS","191550011","1","0.007","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2542500009354","-95.887249"
"04/27/2011","AQS","191550011","1","0.003","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2542500009354","-95.887249"
"04/30/2011","AQS","191550011","1","0.016","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2542500009354","-95.887249"
"05/03/2011","AQS","191550011","1","0.027","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2542500009354","-95.887249"
"05/06/2011","AQS","191550011","1","0.448","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2542500009354","-95.887249"
"05/09/2011","AQS","191550011","1","0.432","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2542500009354","-95.887249"
"05/12/2011","AQS","191550011","1","0.052","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2542500009354","-95.887249"
"05/15/2011","AQS","191550011","1","0.007","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2542500009354","-95.887249"
"05/18/2011","AQS","191550011","1","0.056","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2542500009354","-95.887249"
"05/21/2011","AQS","191550011","1","0.086","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2542500009354","-95.887249"
"05/24/2011","AQS","191550011","1","0.022","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2542500009354","-95.887249"
"05/27/2011","AQS","191550011","1","0.15","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2542500009354","-95.887249"
"05/30/2011","AQS","191550011","1","0.086","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2542500009354","-95.887249"
"06/02/2011","AQS","191550011","1","0.311","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2542500009354","-95.887249"
"06/05/2011","AQS","191550011","1","0.229","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2542500009354","-95.887249"
"06/08/2011","AQS","191550011","1","0.072","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2542500009354","-95.887249"
"06/11/2011","AQS","191550011","1","0.014","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2542500009354","-95.887249"
"06/14/2011","AQS","191550011","1","0.06","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2542500009354","-95.887249"
"06/17/2011","AQS","191550011","1","0.072","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2542500009354","-95.887249"
"06/20/2011","AQS","191550011","1","0.071","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2542500009354","-95.887249"
"06/23/2011","AQS","191550011","1","0.005","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2542500009354","-95.887249"
"06/26/2011","AQS","191550011","1","0.009","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2542500009354","-95.887249"
"06/29/2011","AQS","191550011","1","0.283","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2542500009354","-95.887249"
"07/02/2011","AQS","191550011","1","0.014","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2542500009354","-95.887249"
"07/05/2011","AQS","191550011","1","0.049","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2542500009354","-95.887249"
"07/08/2011","AQS","191550011","1","0.215","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2542500009354","-95.887249"
"07/11/2011","AQS","191550011","1","0.074","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2542500009354","-95.887249"
"07/14/2011","AQS","191550011","1","0.458","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2542500009354","-95.887249"
"07/17/2011","AQS","191550011","1","0.234","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2542500009354","-95.887249"
"07/20/2011","AQS","191550011","1","0.23","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2542500009354","-95.887249"
"07/23/2011","AQS","191550011","1","0.114","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2542500009354","-95.887249"
"07/26/2011","AQS","191550011","1","0.263","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2542500009354","-95.887249"
"07/29/2011","AQS","191550011","1","0.026","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2542500009354","-95.887249"
"08/01/2011","AQS","191550011","1","0.298","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2542500009354","-95.887249"
"08/04/2011","AQS","191550011","1","0.032","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2542500009354","-95.887249"
"08/07/2011","AQS","191550011","1","0.016","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2542500009354","-95.887249"
"08/10/2011","AQS","191550011","1","0.02","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2542500009354","-95.887249"
"08/13/2011","AQS","191550011","1","0.007","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2542500009354","-95.887249"
"08/16/2011","AQS","191550011","1","0.124","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2542500009354","-95.887249"
"08/19/2011","AQS","191550011","1","0.018","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2542500009354","-95.887249"
"08/22/2011","AQS","191550011","1","0.142","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2542500009354","-95.887249"
"08/25/2011","AQS","191550011","1","0.057","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2542500009354","-95.887249"
"08/28/2011","AQS","191550011","1","0.022","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2542500009354","-95.887249"
"08/31/2011","AQS","191550011","1","0.056","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2542500009354","-95.887249"
"09/03/2011","AQS","191550011","1","0.019","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2542500009354","-95.887249"
"09/06/2011","AQS","191550011","1","0.086","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2542500009354","-95.887249"
"09/09/2011","AQS","191550011","1","0.01","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2542500009354","-95.887249"
"09/12/2011","AQS","191550011","1","0.204","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2542500009354","-95.887249"
"09/15/2011","AQS","191550011","1","0.026","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2542500009354","-95.887249"
"09/18/2011","AQS","191550011","1","0.005","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2542500009354","-95.887249"
"09/21/2011","AQS","191550011","1","0.005","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2542500009354","-95.887249"
"09/24/2011","AQS","191550011","1","0.029","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2542500009354","-95.887249"
"09/27/2011","AQS","191550011","1","0.012","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2542500009354","-95.887249"
"09/30/2011","AQS","191550011","1","0.01","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2542500009354","-95.887249"
"10/03/2011","AQS","191550011","1","0.193","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2542500009354","-95.887249"
"10/06/2011","AQS","191550011","1","0.392","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2542500009354","-95.887249"
"10/09/2011","AQS","191550011","1","0.021","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2542500009354","-95.887249"
"10/12/2011","AQS","191550011","1","0.033","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2542500009354","-95.887249"
"10/15/2011","AQS","191550011","1","0.13","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2542500009354","-95.887249"
"10/18/2011","AQS","191550011","1","0.003","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2542500009354","-95.887249"
"10/21/2011","AQS","191550011","1","0.104","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2542500009354","-95.887249"
"10/24/2011","AQS","191550011","1","0.286","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2542500009354","-95.887249"
"10/27/2011","AQS","191550011","1","0.014","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2542500009354","-95.887249"
"10/30/2011","AQS","191550011","1","0.012","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2542500009354","-95.887249"
"11/02/2011","AQS","191550011","1","0.014","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2542500009354","-95.887249"
"11/05/2011","AQS","191550011","1","0.163","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2542500009354","-95.887249"
"11/08/2011","AQS","191550011","1","0.007","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2542500009354","-95.887249"
"11/11/2011","AQS","191550011","1","0.087","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2542500009354","-95.887249"
"11/14/2011","AQS","191550011","1","0.049","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2542500009354","-95.887249"
"11/17/2011","AQS","191550011","1","0.171","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2542500009354","-95.887249"
"11/23/2011","AQS","191550011","1","0.481","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2542500009354","-95.887249"
"11/26/2011","AQS","191550011","1","0.018","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2542500009354","-95.887249"
"11/29/2011","AQS","191550011","1","0.018","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2542500009354","-95.887249"
"12/02/2011","AQS","191550011","1","0.3","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2542500009354","-95.887249"
"12/05/2011","AQS","191550011","1","0.012","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2542500009354","-95.887249"
"12/08/2011","AQS","191550011","1","0.034","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2542500009354","-95.887249"
"12/11/2011","AQS","191550011","1","0.012","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2542500009354","-95.887249"
"12/14/2011","AQS","191550011","1","0.009","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2542500009354","-95.887249"
"12/17/2011","AQS","191550011","1","0.022","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2542500009354","-95.887249"
"12/20/2011","AQS","191550011","1","0.01","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2542500009354","-95.887249"
"12/23/2011","AQS","191550011","1","0.066","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2542500009354","-95.887249"
"12/26/2011","AQS","191550011","1","0.033","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2542500009354","-95.887249"
"12/29/2011","AQS","191550011","1","0.244","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","36540","Omaha-Council Bluffs, NE-IA","19","Iowa","155","Pottawattamie","41.2542500009354","-95.887249"
"01/03/2011","AQS","191630015","2","0.027","ug/m3 LC",".","DAVENPORT, JEFFERSON SCH.","1","100.0000","14129","Lead (TSP) LC","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"01/09/2011","AQS","191630015","2","0.002","ug/m3 LC",".","DAVENPORT, JEFFERSON SCH.","1","100.0000","14129","Lead (TSP) LC","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"01/15/2011","AQS","191630015","2","0.003","ug/m3 LC",".","DAVENPORT, JEFFERSON SCH.","1","100.0000","14129","Lead (TSP) LC","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"01/21/2011","AQS","191630015","2","0.003","ug/m3 LC",".","DAVENPORT, JEFFERSON SCH.","1","100.0000","14129","Lead (TSP) LC","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
"01/27/2011","AQS","191630015","2","0.007","ug/m3 LC",".","DAVENPORT, JEFFERSON SCH.","1","100.0000","14129","Lead (TSP) LC","19340","Davenport-Moline-Rock Island, IA-IL","19","Iowa","163","Scott","41.5300106207475","-90.5876108140407"
