"Date","Source","Site ID","POC","Daily Mean PM10 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/03/2015","AQS","190130009","1","28","ug/m3 SC","26","Water Tower","1","100.0000","81102","PM10 Total 0-10um STP","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.5015430009398","-92.316017"
"01/06/2015","AQS","190130009","1","12","ug/m3 SC","11","Water Tower","1","100.0000","81102","PM10 Total 0-10um STP","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.5015430009398","-92.316017"
"01/09/2015","AQS","190130009","1","16","ug/m3 SC","15","Water Tower","1","100.0000","81102","PM10 Total 0-10um STP","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.5015430009398","-92.316017"
"01/14/2015","AQS","190130009","1","24","ug/m3 SC","22","Water Tower","1","100.0000","81102","PM10 Total 0-10um STP","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.5015430009398","-92.316017"
"01/15/2015","AQS","190130009","1","19","ug/m3 SC","18","Water Tower","1","100.0000","81102","PM10 Total 0-10um STP","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.5015430009398","-92.316017"
"01/18/2015","AQS","190130009","1","5","ug/m3 SC","5","Water Tower","1","100.0000","81102","PM10 Total 0-10um STP","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.5015430009398","-92.316017"
"01/21/2015","AQS","190130009","1","13","ug/m3 SC","12","Water Tower","1","100.0000","81102","PM10 Total 0-10um STP","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.5015430009398","-92.316017"
"01/24/2015","AQS","190130009","1","10","ug/m3 SC","9","Water Tower","1","100.0000","81102","PM10 Total 0-10um STP","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.5015430009398","-92.316017"
"01/27/2015","AQS","190130009","1","9","ug/m3 SC","8","Water Tower","1","100.0000","81102","PM10 Total 0-10um STP","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.5015430009398","-92.316017"
"01/30/2015","AQS","190130009","1","13","ug/m3 SC","12","Water Tower","1","100.0000","81102","PM10 Total 0-10um STP","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.5015430009398","-92.316017"
"02/02/2015","AQS","190130009","1","9","ug/m3 SC","8","Water Tower","1","100.0000","81102","PM10 Total 0-10um STP","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.5015430009398","-92.316017"
