"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/05/2010","AQS","190130008","1","20.7","ug/m3 LC","69","","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.493042295","-92.344074284"
"01/08/2010","AQS","190130008","1","7.6","ug/m3 LC","32","","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.493042295","-92.344074284"
"01/11/2010","AQS","190130008","1","18.7","ug/m3 LC","65","","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.493042295","-92.344074284"
"01/14/2010","AQS","190130008","1","22.5","ug/m3 LC","73","","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.493042295","-92.344074284"
"01/17/2010","AQS","190130008","1","12.7","ug/m3 LC","52","","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.493042295","-92.344074284"
"01/20/2010","AQS","190130008","1","16.2","ug/m3 LC","60","","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.493042295","-92.344074284"
"01/23/2010","AQS","190130008","1","11.1","ug/m3 LC","46","","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.493042295","-92.344074284"
"01/26/2010","AQS","190130008","1","5.7","ug/m3 LC","24","","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.493042295","-92.344074284"
"01/29/2010","AQS","190130008","1","16.8","ug/m3 LC","61","","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.493042295","-92.344074284"
"02/01/2010","AQS","190130008","1","33.8","ug/m3 LC","97","","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.493042295","-92.344074284"
"02/04/2010","AQS","190130008","1","38.8","ug/m3 LC","109","","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.493042295","-92.344074284"
"02/07/2010","AQS","190130008","1","12.2","ug/m3 LC","51","","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.493042295","-92.344074284"
"02/10/2010","AQS","190130008","1","12.4","ug/m3 LC","52","","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.493042295","-92.344074284"
"02/16/2010","AQS","190130008","1","5.7","ug/m3 LC","24","","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.493042295","-92.344074284"
"02/19/2010","AQS","190130008","1","36.7","ug/m3 LC","104","","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.493042295","-92.344074284"
"02/22/2010","AQS","190130008","1","18.2","ug/m3 LC","64","","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.493042295","-92.344074284"
"02/28/2010","AQS","190130008","1","14.1","ug/m3 LC","55","","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.493042295","-92.344074284"
"03/03/2010","AQS","190130008","1","37.7","ug/m3 LC","106","","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.493042295","-92.344074284"
"03/06/2010","AQS","190130008","1","24.3","ug/m3 LC","77","","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.493042295","-92.344074284"
"03/09/2010","AQS","190130008","1","35.1","ug/m3 LC","99","","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.493042295","-92.344074284"
"03/12/2010","AQS","190130008","1","8.4","ug/m3 LC","35","","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.493042295","-92.344074284"
"03/15/2010","AQS","190130008","1","10.5","ug/m3 LC","44","","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.493042295","-92.344074284"
"03/18/2010","AQS","190130008","1","8.2","ug/m3 LC","34","","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.493042295","-92.344074284"
"03/21/2010","AQS","190130008","1","5.1","ug/m3 LC","21","","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.493042295","-92.344074284"
"03/24/2010","AQS","190130008","1","12","ug/m3 LC","50","","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.493042295","-92.344074284"
"03/27/2010","AQS","190130008","1","9.8","ug/m3 LC","41","","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.493042295","-92.344074284"
"03/30/2010","AQS","190130008","1","8.7","ug/m3 LC","36","","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.493042295","-92.344074284"
"04/02/2010","AQS","190130008","1","10.7","ug/m3 LC","45","","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.493042295","-92.344074284"
"04/05/2010","AQS","190130008","1","6.4","ug/m3 LC","27","","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.493042295","-92.344074284"
"04/08/2010","AQS","190130008","1","4.7","ug/m3 LC","20","","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.493042295","-92.344074284"
"04/11/2010","AQS","190130008","1","8.3","ug/m3 LC","35","","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.493042295","-92.344074284"
"04/14/2010","AQS","190130008","1","15.1","ug/m3 LC","57","","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.493042295","-92.344074284"
"04/17/2010","AQS","190130008","1","7.3","ug/m3 LC","30","","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.493042295","-92.344074284"
"04/20/2010","AQS","190130008","1","12","ug/m3 LC","50","","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.493042295","-92.344074284"
"04/23/2010","AQS","190130008","1","19.5","ug/m3 LC","67","","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.493042295","-92.344074284"
"04/26/2010","AQS","190130008","1","6.1","ug/m3 LC","25","","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.493042295","-92.344074284"
"04/29/2010","AQS","190130008","1","9.4","ug/m3 LC","39","","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.493042295","-92.344074284"
"05/02/2010","AQS","190130008","1","3.9","ug/m3 LC","16","","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.493042295","-92.344074284"
"05/05/2010","AQS","190130008","1","2.7","ug/m3 LC","11","","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.493042295","-92.344074284"
"05/08/2010","AQS","190130008","1","4.1","ug/m3 LC","17","","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.493042295","-92.344074284"
"05/11/2010","AQS","190130008","1","5.9","ug/m3 LC","25","","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.493042295","-92.344074284"
"05/14/2010","AQS","190130008","1","4.3","ug/m3 LC","18","","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.493042295","-92.344074284"
"05/17/2010","AQS","190130008","1","5.5","ug/m3 LC","23","","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.493042295","-92.344074284"
"05/20/2010","AQS","190130008","1","8","ug/m3 LC","33","","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.493042295","-92.344074284"
"05/23/2010","AQS","190130008","1","12.2","ug/m3 LC","51","","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.493042295","-92.344074284"
"05/26/2010","AQS","190130008","1","6.1","ug/m3 LC","25","","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.493042295","-92.344074284"
"05/29/2010","AQS","190130008","1","11","ug/m3 LC","46","","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.493042295","-92.344074284"
"06/01/2010","AQS","190130008","1","7.1","ug/m3 LC","30","","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.493042295","-92.344074284"
"06/04/2010","AQS","190130008","1","7.6","ug/m3 LC","32","","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.493042295","-92.344074284"
"06/07/2010","AQS","190130008","1","6.3","ug/m3 LC","26","","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.493042295","-92.344074284"
"06/10/2010","AQS","190130008","1","6.1","ug/m3 LC","25","","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.493042295","-92.344074284"
"06/13/2010","AQS","190130008","1","6.8","ug/m3 LC","28","","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.493042295","-92.344074284"
"06/16/2010","AQS","190130008","1","4.5","ug/m3 LC","19","","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.493042295","-92.344074284"
"06/19/2010","AQS","190130008","1","4","ug/m3 LC","17","","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.493042295","-92.344074284"
"06/22/2010","AQS","190130008","1","8","ug/m3 LC","33","","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.493042295","-92.344074284"
"06/25/2010","AQS","190130008","1","7.9","ug/m3 LC","33","","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.493042295","-92.344074284"
"06/28/2010","AQS","190130008","1","4.2","ug/m3 LC","18","","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.493042295","-92.344074284"
"07/01/2010","AQS","190130008","1","11.7","ug/m3 LC","49","","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.493042295","-92.344074284"
"07/04/2010","AQS","190130008","1","7.7","ug/m3 LC","32","","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.493042295","-92.344074284"
"07/07/2010","AQS","190130008","1","4.6","ug/m3 LC","19","","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.493042295","-92.344074284"
"07/10/2010","AQS","190130008","1","7.2","ug/m3 LC","30","","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.493042295","-92.344074284"
"07/13/2010","AQS","190130008","1","7.5","ug/m3 LC","31","","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.493042295","-92.344074284"
"07/19/2010","AQS","190130008","1","7.7","ug/m3 LC","32","","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.493042295","-92.344074284"
"07/22/2010","AQS","190130008","1","10.4","ug/m3 LC","43","","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.493042295","-92.344074284"
"07/23/2010","AQS","190130008","1","6.3","ug/m3 LC","26","","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.493042295","-92.344074284"
"07/25/2010","AQS","190130008","1","6.8","ug/m3 LC","28","","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.493042295","-92.344074284"
"07/28/2010","AQS","190130008","1","6.2","ug/m3 LC","26","","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.493042295","-92.344074284"
"07/31/2010","AQS","190130008","1","9","ug/m3 LC","38","","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.493042295","-92.344074284"
"08/03/2010","AQS","190130008","1","12.6","ug/m3 LC","52","","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.493042295","-92.344074284"
"08/06/2010","AQS","190130008","1","11","ug/m3 LC","46","","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.493042295","-92.344074284"
"08/09/2010","AQS","190130008","1","4.4","ug/m3 LC","18","","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.493042295","-92.344074284"
"08/12/2010","AQS","190130008","1","8.4","ug/m3 LC","35","","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.493042295","-92.344074284"
"08/15/2010","AQS","190130008","1","3.6","ug/m3 LC","15","","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.493042295","-92.344074284"
"08/18/2010","AQS","190130008","1","9.7","ug/m3 LC","40","","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.493042295","-92.344074284"
"08/21/2010","AQS","190130008","1","10.6","ug/m3 LC","44","","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.493042295","-92.344074284"
"08/24/2010","AQS","190130008","1","10.7","ug/m3 LC","45","","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.493042295","-92.344074284"
"08/27/2010","AQS","190130008","1","8.8","ug/m3 LC","37","","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.493042295","-92.344074284"
"08/30/2010","AQS","190130008","1","8.9","ug/m3 LC","37","","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.493042295","-92.344074284"
"09/05/2010","AQS","190130008","1","7.1","ug/m3 LC","30","","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.493042295","-92.344074284"
"09/09/2010","AQS","190130008","1","5.3","ug/m3 LC","22","","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.493042295","-92.344074284"
"09/10/2010","AQS","190130008","1","6.5","ug/m3 LC","27","","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.493042295","-92.344074284"
"09/11/2010","AQS","190130008","1","5","ug/m3 LC","21","","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.493042295","-92.344074284"
"09/14/2010","AQS","190130008","1","6","ug/m3 LC","25","","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.493042295","-92.344074284"
"09/17/2010","AQS","190130008","1","5","ug/m3 LC","21","","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.493042295","-92.344074284"
"09/20/2010","AQS","190130008","1","13.8","ug/m3 LC","55","","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.493042295","-92.344074284"
"09/23/2010","AQS","190130008","1","7.6","ug/m3 LC","32","","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.493042295","-92.344074284"
"09/26/2010","AQS","190130008","1","5.1","ug/m3 LC","21","","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.493042295","-92.344074284"
"09/29/2010","AQS","190130008","1","6","ug/m3 LC","25","","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.493042295","-92.344074284"
"10/02/2010","AQS","190130008","1","2.6","ug/m3 LC","11","","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.493042295","-92.344074284"
"10/05/2010","AQS","190130008","1","8.9","ug/m3 LC","37","","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.493042295","-92.344074284"
"10/08/2010","AQS","190130008","1","17.5","ug/m3 LC","62","","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.493042295","-92.344074284"
"10/11/2010","AQS","190130008","1","17.2","ug/m3 LC","62","","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.493042295","-92.344074284"
"10/14/2010","AQS","190130008","1","8.8","ug/m3 LC","37","","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.493042295","-92.344074284"
"10/17/2010","AQS","190130008","1","8.5","ug/m3 LC","35","","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.493042295","-92.344074284"
"10/20/2010","AQS","190130008","1","10.1","ug/m3 LC","42","","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.493042295","-92.344074284"
"10/23/2010","AQS","190130008","1","16.3","ug/m3 LC","60","","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.493042295","-92.344074284"
"10/26/2010","AQS","190130008","1","3.2","ug/m3 LC","13","","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.493042295","-92.344074284"
"10/29/2010","AQS","190130008","1","5.1","ug/m3 LC","21","","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.493042295","-92.344074284"
"11/01/2010","AQS","190130008","1","9.8","ug/m3 LC","41","","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.493042295","-92.344074284"
"11/04/2010","AQS","190130008","1","4.1","ug/m3 LC","17","","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.493042295","-92.344074284"
"11/07/2010","AQS","190130008","1","9.1","ug/m3 LC","38","","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.493042295","-92.344074284"
"11/10/2010","AQS","190130008","1","15.2","ug/m3 LC","58","","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.493042295","-92.344074284"
"11/13/2010","AQS","190130008","1","5.7","ug/m3 LC","24","","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.493042295","-92.344074284"
"11/16/2010","AQS","190130008","1","15.7","ug/m3 LC","59","","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.493042295","-92.344074284"
"11/19/2010","AQS","190130008","1","10","ug/m3 LC","42","","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.493042295","-92.344074284"
"11/22/2010","AQS","190130008","1","7.7","ug/m3 LC","32","","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.493042295","-92.344074284"
"11/25/2010","AQS","190130008","1","6.8","ug/m3 LC","28","","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.493042295","-92.344074284"
"11/28/2010","AQS","190130008","1","6.9","ug/m3 LC","29","","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.493042295","-92.344074284"
"12/01/2010","AQS","190130008","1","3.7","ug/m3 LC","15","","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.493042295","-92.344074284"
"12/04/2010","AQS","190130008","1","12.4","ug/m3 LC","52","","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.493042295","-92.344074284"
"12/07/2010","AQS","190130008","1","17","ug/m3 LC","61","","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.493042295","-92.344074284"
"12/10/2010","AQS","190130008","1","19.7","ug/m3 LC","67","","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.493042295","-92.344074284"
"12/13/2010","AQS","190130008","1","7.9","ug/m3 LC","33","","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.493042295","-92.344074284"
"12/16/2010","AQS","190130008","1","20.2","ug/m3 LC","68","","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.493042295","-92.344074284"
"12/19/2010","AQS","190130008","1","14.1","ug/m3 LC","55","","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.493042295","-92.344074284"
"12/22/2010","AQS","190130008","1","11.5","ug/m3 LC","48","","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.493042295","-92.344074284"
"12/25/2010","AQS","190130008","1","15.2","ug/m3 LC","58","","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.493042295","-92.344074284"
"12/28/2010","AQS","190130008","1","23.3","ug/m3 LC","75","","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.493042295","-92.344074284"
"12/31/2010","AQS","190130008","1","7.7","ug/m3 LC","32","","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.493042295","-92.344074284"
"01/02/2010","AQS","190130009","1","12.7","ug/m3 LC","52","Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.5015430009398","-92.316017"
"01/05/2010","AQS","190130009","1","21","ug/m3 LC","70","Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.5015430009398","-92.316017"
"01/08/2010","AQS","190130009","1","8.2","ug/m3 LC","34","Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.5015430009398","-92.316017"
"01/11/2010","AQS","190130009","1","18.3","ug/m3 LC","64","Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.5015430009398","-92.316017"
"01/14/2010","AQS","190130009","1","23.7","ug/m3 LC","75","Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.5015430009398","-92.316017"
"01/17/2010","AQS","190130009","1","12.9","ug/m3 LC","53","Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.5015430009398","-92.316017"
"01/20/2010","AQS","190130009","1","14.3","ug/m3 LC","56","Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.5015430009398","-92.316017"
"01/23/2010","AQS","190130009","1","10.5","ug/m3 LC","44","Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","47940","Waterloo-Cedar Falls, IA","19","Iowa","013","Black Hawk","42.5015430009398","-92.316017"
